Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:48,06h 02m,INR 699,19 Seats available,"4.3
38",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,05h 46m,INR 500,2 Seats available,"4.1
74",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shanvi travels,A/C Seater (2+2),14:40,20:40,06h 00m,INR 480,32 Seats available,"3.2
8",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:55,04:30,04h 35m,INR 1399,4 Seats available,"3.6
2",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,05:00,05h 15m,INR 599,15 Seats available,"2.5
21",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,01:36,04h 36m,INR 999,15 Seats available,"2.9
5",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
New India Bus Service,A/C Seater / Sleeper (2+2),23:30,04:00,04h 30m,INR 1699,24 Seats available,1.1,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Bhumi Travels,A/C Seater / Sleeper (2+2),23:25,04:40,05h 15m,INR 1699,38 Seats available,2.0,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - BDV0583,Janrath AC Seater 2+2,17:03,01:30,08h 27m,INR 948,31 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0333,Janrath AC Seater 2+2,17:59,02:45,08h 46m,INR 948,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,04:30,09h 30m,INR 655,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - BDV0077,Janrath AC Seater 2+2,21:20,05:00,07h 40m,INR 948,33 Seats available,"2.3
10",https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - ALI0171,Rajdhani Non AC Seater 2+3,21:30,08:20,10h 50m,INR 600,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow
UPSRTC - SRG0162,Janrath AC Seater 2+2,16:16,19:01,02h 45m,INR 215,36 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - BDV0583,Janrath AC Seater 2+2,17:03,19:11,02h 08m,INR 215,32 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - SRD1034,Janrath AC Seater 2+2,17:45,20:45,03h 00m,INR 215,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - ALI0333,Janrath AC Seater 2+2,17:59,20:30,02h 31m,INR 215,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,22:00,03h 00m,INR 140,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,22:00,01h 58m,INR 215,41 Seats available,"2.9
5",https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - BDV0077,Janrath AC Seater 2+2,21:20,23:30,02h 10m,INR 215,36 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/aligarh-to-agra,Aligarh (uttar pradesh) to Agra
UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,05:00,08h 00m,INR 814,34 Seats available,"3.9
26",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
UPSRTC - SJP0656,Ordinary Non AC Seater 2+3,21:01,05:50,08h 49m,INR 521,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,05:15,07h 10m,INR 830,33 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/bareilly-to-dehradun,Bareilly to Dehradun
New Khaira Transport,A/C Seater / Sleeper (2+2),21:20,06:00,08h 40m,INR 450,33 Seats available,"2.1
27",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,AC Sleeper (2+1),21:30,05:00,07h 30m,INR 849,16 Seats available,"4.4
19",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),22:40,05:00,06h 20m,675,12 Seats available,"3.4
33",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
Rahul Travels,AshokLeyland Stile A/C,21:45,05:00,07h 15m,INR 826,11 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),22:00,05:15,07h 15m,INR 449,29 Seats available,"3.2
13",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
Rahul Travels,AshokLeyland Stile A/C,21:00,04:00,07h 00m,INR 826,25 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),20:50,03:30,06h 40m,INR 550,7 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
Jaiswal Holidays,A/C Sleeper (2+1),20:55,04:30,07h 35m,INR 1000,3 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
UPSRTC - GRH0024,Ordinary Non AC Seater 2+3,18:15,00:30,06h 15m,INR 390,52 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0232,Ordinary Non AC Seater 2+3,19:26,01:00,05h 34m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,19:50,01:30,05h 40m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BLY0114,Janrath AC Seater 2+2,20:01,01:30,05h 29m,INR 570,36 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,20:50,02:00,05h 10m,INR 405,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,20:50,02:35,05h 45m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - MZF0066,Janrath AC Seater 2+2,21:00,02:40,05h 40m,INR 570,36 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - BLY0649,Janrath AC Seater 2+3,21:05,02:20,05h 15m,INR 493,48 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - PNG0065,Rajdhani Non AC Seater 2+3,21:10,02:31,05h 21m,INR 390,51 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0032,Ordinary Non AC Seater 2+3,21:26,03:00,05h 34m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRD1030,Janrath AC Seater 2+3,21:45,03:40,05h 55m,INR 493,48 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - RKD0033,Janrath AC Seater 2+2,22:00,03:30,05h 30m,INR 570,36 Seats available,"3.2
8",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0007,Janrath AC Seater 2+2,22:32,05:00,06h 28m,INR 570,36 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,22:45,04:42,05h 57m,INR 390,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
UPSRTC - MRD0006,Janrath AC Seater 2+2,22:45,05:00,06h 15m,INR 570,36 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/bareilly-to-lucknow,Bareilly to Lucknow
FlixBus,AC Seater (2+2),15:00,22:00,07h 00m,INR 809.82,8 Seats available,"3.2
32",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),16:35,23:00,06h 25m,603,4 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),17:00,22:50,05h 50m,371,9 Seats available,"4.1
441",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
AdRam Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,05:05,06h 05m,638,11 Seats available,"3.7
72",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
City Land Travels,A/C Sleeper (2+1),17:00,23:00,06h 00m,INR 588,28 Seats available,"3.9
262",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
Zingbus Plus,Bharat Benz A/C Seater (2+2),17:20,00:15,06h 55m,604,30 Seats available,"4.6
230",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),18:00,01:05,07h 05m,605,16 Seats available,"3.9
204",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:15,05h 45m,INR 849,20 Seats available,"4.0
346",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),19:00,23:59,04h 59m,580,17 Seats available,"3.7
39",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),21:00,03:45,06h 45m,659,11 Seats available,"4.1
219",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
JMD Travels,A/C Seater (2+2),21:30,06:00,08h 30m,INR 2000,49 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
NueGo,Electric A/C Seater (2+2),22:00,05:10,07h 10m,676,14 Seats available,"4.0
239",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:13,05:06,06h 53m,INR 800,13 Seats available,"4.3
861",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
Hill Travels,VE A/C Seater / Sleeper (2+1),23:10,05:30,06h 20m,539,16 Seats available,"3.3
276",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
Laxmi holidays,VE A/C Seater / Sleeper (2+2),22:15,04:30,06h 15m,570,46 Seats available,"3.9
139",https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,21:00,04h 05m,INR 200,43 Seats available,"3.0
2",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
FlixBus,A/C Sleeper (2+1),19:30,22:00,02h 30m,INR 254.46,23 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,18:45,03h 15m,INR 1600,33 Seats available,3.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sanjay Travels,AC Sleeper (2+1),15:30,18:30,03h 00m,INR 1300,22 Seats available,3.7,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:15,03h 15m,475,35 Seats available,"4.3
2",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Shri mahavir tour and travels,AC Sleeper (2+1),16:05,18:35,02h 30m,INR 1200,32 Seats available,5.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sanjay Travels,AC Sleeper (2+1),16:45,19:45,03h 00m,INR 1300,23 Seats available,3.7,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),17:00,21:15,04h 15m,INR 488,47 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),17:40,20:10,02h 30m,INR 499,32 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,21:15,03h 15m,INR 440,37 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sanjay Travels,AC Sleeper (2+1),19:15,22:31,03h 16m,INR 1000,30 Seats available,3.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,00:30,02h 00m,INR 381,27 Seats available,3.6,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),15:10,17:40,02h 30m,463,36 Seats available,2.8,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Goyal Travels,A/C Seater / Sleeper (2+1),16:00,18:35,02h 35m,INR 599,28 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:10,19:00,02h 50m,509,21 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,03:30,05h 50m,INR 379,25 Seats available,"4.6
35",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:20,05h 50m,INR 379,33 Seats available,"4.6
73",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Ashok Bus Service,VE A/C Sleeper (2+1),23:10,04:20,05h 10m,INR 399,34 Seats available,"4.7
38",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:15,05h 45m,INR 369,28 Seats available,"4.9
21",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,05:15,05h 40m,INR 399,30 Seats available,"4.8
23",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,04:40,05h 40m,INR 399,26 Seats available,"4.7
86",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,02:50,04h 50m,INR 459,30 Seats available,"4.2
33",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:55,19:20,04h 25m,INR 449,17 Seats available,"4.7
92",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,04:30,05h 45m,INR 459,24 Seats available,"4.9
25",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,03:30,05h 00m,INR 459,28 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:35,05h 50m,INR 359,33 Seats available,"4.8
34",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05:35,05h 40m,INR 359,31 Seats available,"4.5
38",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
VGO BUS,A/C Seater/Sleeper (2+1),22:30,04:30,06h 00m,INR 399,22 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Gola Bus Service,VE A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 799,16 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:30,05:06,06h 36m,INR 444,22 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),23:00,03:15,04h 15m,INR 499,12 Seats available,"4.5
2",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:45,05h 00m,INR 699,13 Seats available,"3.8
39",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),23:59,04:14,04h 15m,INR 699,13 Seats available,"3.5
28",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:30,05h 00m,539,34 Seats available,"2.4
11",https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Citylink Travels,A/C Sleeper (2+1),23:15,04:30,05h 15m,630,24 Seats available,1.8,https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Jhansi to Kanpur (Uttar Pradesh)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),15:30,23:10,07h 40m,719,18 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,03:00,10h 00m,554,23 Seats available,3.6,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Dehradun to Bareilly
UPSRTC - BUI0006,Ordinary Non AC Seater 2+3,16:00,17:00,01h 00m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - HDD0492,Rajdhani Non AC Seater 2+3,16:29,19:00,02h 31m,INR 150,51 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0039,Ordinary Non AC Seater 2+3,16:30,19:00,02h 30m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - MHB0058,Ordinary Non AC Seater 2+3,16:30,18:50,02h 20m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - HDD0061,Rajdhani Non AC Seater 2+3,16:30,20:03,03h 33m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - HDD0107,Rajdhani Non AC Seater 2+3,16:32,17:25,00h 53m,INR 146,51 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BUI0010,Ordinary Non AC Seater 2+3,16:45,20:00,03h 15m,INR 180,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0023,Ordinary Non AC Seater 2+3,16:45,19:00,02h 15m,INR 146,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0025,Ordinary Non AC Seater 2+3,17:15,19:30,02h 15m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,17:24,19:46,02h 22m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0096,Ordinary Non AC Seater 2+3,17:30,20:20,02h 50m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - MHB0131,Ordinary Non AC Seater 2+3,17:38,19:30,01h 52m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - ORI0074,Ordinary Non AC Seater 2+3,18:00,20:00,02h 00m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BUI0013,Ordinary Non AC Seater 2+3,18:30,21:30,03h 00m,INR 142,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0100,Ordinary Non AC Seater 2+3,19:00,21:08,02h 08m,INR 146,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BRH0018,Ordinary Non AC Seater 2+3,19:00,21:10,02h 10m,INR 150,52 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BUI0004,Ordinary Non AC Seater 2+3,19:30,21:58,02h 28m,INR 180,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BRH0022,Ordinary Non AC Seater 2+3,19:30,21:40,02h 10m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0092,Ordinary Non AC Seater 2+3,20:00,22:10,02h 10m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0089,Ordinary Non AC Seater 2+3,20:30,23:15,02h 45m,INR 150,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BDV0470,Janrath AC Seater 2+2,16:01,18:25,02h 24m,INR 250,36 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0462,Janrath AC Seater 2+2,17:59,20:25,02h 26m,INR 250,36 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0092,Ordinary Non AC Seater 2+3,17:59,20:43,02h 44m,INR 167,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDV0096,Ordinary Non AC Seater 2+3,18:29,21:13,02h 44m,INR 167,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,18:55,21:36,02h 41m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,19:35,22:16,02h 41m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,20:31,23:28,02h 57m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,00:50,02h 55m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,02:21,02h 41m,INR 222,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,17:07,21:47,04h 40m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,17:47,22:27,04h 40m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,18:52,23:39,04h 47m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,20:55,01:20,04h 25m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
UPSRTC - BWR0001,Ordinary Non AC Seater 2+3,20:55,02:50,05h 55m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/etah-up-to-delhi,Etah (Uttar Pradesh) to Delhi
